Collection Name,Title#1,Name#1,Name URI#1,Resource Type#1,Resource Type URI#1,Genre#1,Genre URI#1,Date Created#1,Language Term#1,Language Term URI#1,Language Term Type#1,Extent#1,Form#1,Form URI#1,Form#2,Form URI#2,Abstract#1,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Geographic#1,Subject Geographic URI#1,Subject Genre#1,Subject Genre URI#1,Identifier#1,Identifier ARK#1,Physical Location#1,Shelf Locator#1,Internet Media Type#1,Digital Origin#1,Access Condition#1,Access Condition URI#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
Lachlan McLean Photograph Collection,Railroad bridge in Clear Creek Canyon,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad bridge over a river in Clear Creek Canyon.,Railroad bridges,http://id.worldcat.org/fast/1088568,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Canyons,http://id.worldcat.org/fast/846173,Rivers,http://id.worldcat.org/fast/1098312,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_480_d.tif,https://ark.colorado.edu/ark:/47540/m9323b6129hc,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,175,4893,narv_mcLean_480_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~175~293971
Lachlan McLean Photograph Collection,Railroad track being built near Fall River Mill,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Men work on the construction of a railroad track around a riverbend near Fall River Mill. The mine buildings can be seen in the background.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Railroad tracks,http://id.worldcat.org/fast/1431160,Rivers,http://id.worldcat.org/fast/1098312,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_479_d.tif,https://ark.colorado.edu/ark:/47540/k17v4k3112g2,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,174,4893,narv_mcLean_479_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~174~293972
Lachlan McLean Photograph Collection,Railroad track being built near Fall River Mill,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Men work on the construction of a railroad track around a riverbend near Fall River Mill. The mine buildings can be seen in the background.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Railroad tracks,http://id.worldcat.org/fast/1431160,Rivers,http://id.worldcat.org/fast/1098312,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_477_d.tif,https://ark.colorado.edu/ark:/47540/347c3m9585cv,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,172,4893,narv_mcLean_477_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~172~293974
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track and bridge along a river in Clear Creek Canyon.,Rivers,http://id.worldcat.org/fast/1098312,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_490_d.tif,https://ark.colorado.edu/ark:/47540/902x8q9491wx,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,185,4893,narv_mcLean_490_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~185~293961
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track around a riverbend in Clear Creek Canyon.,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Rivers,http://id.worldcat.org/fast/1098312,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_488_d.tif,https://ark.colorado.edu/ark:/47540/280f2z4687rs,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,183,4893,narv_mcLean_488_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~183~293963
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track around a riverbend in Clear Creek Canyon.,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Rivers,http://id.worldcat.org/fast/1098312,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_484_d.tif,https://ark.colorado.edu/ark:/47540/kc2v0w75m22z,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,179,4893,narv_mcLean_484_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~179~293967
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing an aerial view of a railroad track around a riverbend in Clear Creek Canyon.,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Canyons,http://id.worldcat.org/fast/846173,Rivers,http://id.worldcat.org/fast/1098312,Railroad tracks,http://id.worldcat.org/fast/1431160,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_482_d.tif,https://ark.colorado.edu/ark:/47540/x61f0j62w9ng,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,177,4893,narv_mcLean_482_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~177~293969
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track around a riverbend in Clear Creek Canyon.,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Canyons,http://id.worldcat.org/fast/846173,Rivers,http://id.worldcat.org/fast/1098312,Railroad tracks,http://id.worldcat.org/fast/1431160,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_481_d.tif,https://ark.colorado.edu/ark:/47540/fz8f4m48w5k9,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,176,4893,narv_mcLean_481_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~176~293970
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track built along a river in Clear Creek Canyon.,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,Rivers,http://id.worldcat.org/fast/1098312,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_476_d.tif,https://ark.colorado.edu/ark:/47540/h8681m6470vv,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,171,4893,narv_mcLean_476_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~171~293975
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Railroad track built along a river in Clear Creek Canyon. Wooden structures are also built sporadically along the hillside and railroad track.,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,Rivers,http://id.worldcat.org/fast/1098312,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_475_d.tif,https://ark.colorado.edu/ark:/47540/839b6x1873ts,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,170,4893,narv_mcLean_475_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~170~293976
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track built along a river in Clear Creek Canyon.,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,Rivers,http://id.worldcat.org/fast/1098312,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_474_d.tif,https://ark.colorado.edu/ark:/47540/5x7c9g46w0gv,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,169,4893,narv_mcLean_474_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~169~293977
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track built in-between rock formations in Clear Creek Canyon.,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_473_d.tif,https://ark.colorado.edu/ark:/47540/jr6p471140hk,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,168,4893,narv_mcLean_473_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~168~293978
Lachlan McLean Photograph Collection,Railroad track newly built near Fall River Mill,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Brand new railroad track built around a riverbend near Fall River Mill. The mine buildings can be seen in the background.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Railroad tracks,http://id.worldcat.org/fast/1431160,Rivers,http://id.worldcat.org/fast/1098312,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_478_d.tif,https://ark.colorado.edu/ark:/47540/9g7h7n72r390,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,173,4893,narv_mcLean_478_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~173~293973
Lachlan McLean Photograph Collection,Railroad workers building track in Clear Creek Canyon,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing Colorado Central Railroad track workers in Clear Creek Canyon.,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Railroad tracks,http://id.worldcat.org/fast/1431160,Railroad construction workers,http://id.worldcat.org/fast/1088589,Canyons,http://id.worldcat.org/fast/846173,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_491_d.tif,https://ark.colorado.edu/ark:/47540/tj4c5j7777wp,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,186,4893,narv_mcLean_491_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~186~293960
Lachlan McLean Photograph Collection,Range E. from Bellevue Mt. Colo,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Mountain range from Bellevue Mt., Colo.",Mines and mineral resources,http://id.worldcat.org/fast/1022541,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Mountains,http://id.worldcat.org/fast/1028366,Landscapes,http://id.worldcat.org/fast/1735625,"Bellevue Mountain (Clear Creek, Colorado, United States, North America) (summit)",GNIS: 181430,,,narv_mcLean_451_d.tif,https://ark.colorado.edu/ark:/47540/cz9b7094c242,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,157,4893,narv_mcLean_451_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~157~293985
Lachlan McLean Photograph Collection,Range from Bellevue Mt.,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Mountain range from Bellevue Mt., Colo. A collapsed log cabin sits in the foreground.",Mines and mineral resources,http://id.worldcat.org/fast/1022541,Landscapes,http://id.worldcat.org/fast/1735625,Abandoned buildings,http://id.worldcat.org/fast/1740987,Mountains,http://id.worldcat.org/fast/1028366,"Bellevue Mountain (Clear Creek, Colorado, United States, North America) (summit)",GNIS: 181430,,,narv_mcLean_452_d.tif,https://ark.colorado.edu/ark:/47540/n3319p91f0nf,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,158,4893,narv_mcLean_452_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~158~293984
Lachlan McLean Photograph Collection,River in Clear Creek Canyon,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Two log structures are built on either side of a river in Clear Creek Canyon.,Canyons,http://id.worldcat.org/fast/846173,Rivers,http://id.worldcat.org/fast/1098312,,,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_483_d.tif,https://ark.colorado.edu/ark:/47540/88795z77b4x9,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,178,4893,narv_mcLean_483_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~178~293968
Lachlan McLean Photograph Collection,Rock formations in Garden of the Gods,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph of red rock formations in the Garden of the Gods park in Colorado Springs.,Rock formations,local,National parks and reserves,http://id.worldcat.org/fast/1033642,Rocks,http://id.worldcat.org/fast/1099409,Landscapes,http://id.worldcat.org/fast/1735625,"Garden of the Gods (El Paso, Colorado, United States, North America) (park)",GNIS: 203674,,,narv_mcLean_576_d.tif,https://ark.colorado.edu/ark:/47540/g06b4785n2rm,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,205,4893,narv_mcLean_576_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~205~293941
Lachlan McLean Photograph Collection,Rock formations in Garden of the Gods,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph of red rock formations in the Garden of the Gods park in Colorado Springs.,Rock formations,local,National parks and reserves,http://id.worldcat.org/fast/1033642,Rocks,http://id.worldcat.org/fast/1099409,Landscapes,http://id.worldcat.org/fast/1735625,"Garden of the Gods (El Paso, Colorado, United States, North America) (park)",GNIS: 203674,,,narv_mcLean_575_d.tif,https://ark.colorado.edu/ark:/47540/n8062q11j1pg,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,204,4893,narv_mcLean_575_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~204~293942
Lachlan McLean Photograph Collection,Rock formations in Garden of the Gods,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph of red rock formations in the Garden of the Gods park in Colorado Springs.,Rock formations,local,National parks and reserves,http://id.worldcat.org/fast/1033642,Rocks,http://id.worldcat.org/fast/1099409,Landscapes,http://id.worldcat.org/fast/1735625,"Garden of the Gods (El Paso, Colorado, United States, North America) (park)",GNIS: 203674,,,narv_mcLean_573_d.tif,https://ark.colorado.edu/ark:/47540/s79n8b95k91g,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,202,4893,narv_mcLean_573_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~202~293944
