Collection Name,Title,Part,Name,Name URI,Resource Type,Resource Type URI,Genre,Genre URI,Place Created,Publisher,Date Issued,Date Created,Edition,Issuance,Frequency,Language Term,Language Term URI,Language Term Type,Extent,Physical Description Note,Form#1,Form URI#1,Form#2,Form URI#2,Abstract,Table of Contents,Note,Note Type,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Name,Subject Name URI,Subject Geographic,Subject Geographic URI,Subject Temporal,Subject Temporal URI,Subject Title,Subject Title URI,Subject Genre,Subject Genre URI,Identifier,Identifier LUNA,Identifier ARK,Physical Location,Physical Location Type,Shelf Locator,Related Item,Related Item Type,Related Item Identifier,Related Item Location,Date Captured,Internet Media Type,Digital Origin,Access Condition,Access Condition URI
Lachlan McLean Photograph Collection,Colorado Central Railroad track and bridges,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph of two bridges and a railroad track in the mountains of Colorado. Railroad might be the Colorado Central Railroad.,,,,Railroad tracks,http://id.worldcat.org/fast/1431160,Canyons,http://id.worldcat.org/fast/846173,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Bridges,http://id.worldcat.org/fast/838671,,,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,,,,,narv_mcLean_465_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,"Chicago Lake, Colo",,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Aerial view of Chicago Lakes in the mountains of Colorado.,,,,Lakes,http://id.worldcat.org/fast/990901,Landscapes,http://id.worldcat.org/fast/1735625,Mountains,http://id.worldcat.org/fast/1028366,,,,,"Chicago Lakes (Clear Creek, Colorado, United States, North America) (lake)",GNIS: 182478,,,,,,,narv_mcLean_468_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,"Chicago Lake, Colo",,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Aerial view of Chicago Lakes in the mountains of Colorado.,,,,Lakes,http://id.worldcat.org/fast/990901,Landscapes,http://id.worldcat.org/fast/1735625,Mountains,http://id.worldcat.org/fast/1028366,,,,,"Chicago Lakes (Clear Creek, Colorado, United States, North America) (lake)",GNIS: 182478,,,,,,,narv_mcLean_469_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track built in-between rock formations in Clear Creek Canyon.,,,,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,,,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_473_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track built along a river in Clear Creek Canyon.,,,,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,Rivers,http://id.worldcat.org/fast/1098312,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_474_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Railroad track built along a river in Clear Creek Canyon. Wooden structures are also built sporadically along the hillside and railroad track.,,,,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,Rivers,http://id.worldcat.org/fast/1098312,,,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_475_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track built along a river in Clear Creek Canyon.,,,,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,Rivers,http://id.worldcat.org/fast/1098312,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_476_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad track being built near Fall River Mill,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Men work on the construction of a railroad track around a riverbend near Fall River Mill. The mine buildings can be seen in the background.,,,,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Railroad tracks,http://id.worldcat.org/fast/1431160,Rivers,http://id.worldcat.org/fast/1098312,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_477_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad track newly built near Fall River Mill,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Brand new railroad track built around a riverbend near Fall River Mill. The mine buildings can be seen in the background.,,,,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Railroad tracks,http://id.worldcat.org/fast/1431160,Rivers,http://id.worldcat.org/fast/1098312,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_478_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad track being built near Fall River Mill,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Men work on the construction of a railroad track around a riverbend near Fall River Mill. The mine buildings can be seen in the background.,,,,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Railroad tracks,http://id.worldcat.org/fast/1431160,Rivers,http://id.worldcat.org/fast/1098312,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_479_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad bridge in Clear Creek Canyon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad bridge over a river in Clear Creek Canyon.,,,,Railroad bridges,http://id.worldcat.org/fast/1088568,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Canyons,http://id.worldcat.org/fast/846173,Rivers,http://id.worldcat.org/fast/1098312,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_480_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track around a riverbend in Clear Creek Canyon.,,,,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Canyons,http://id.worldcat.org/fast/846173,Rivers,http://id.worldcat.org/fast/1098312,Railroad tracks,http://id.worldcat.org/fast/1431160,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_481_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing an aerial view of a railroad track around a riverbend in Clear Creek Canyon.,,,,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Canyons,http://id.worldcat.org/fast/846173,Rivers,http://id.worldcat.org/fast/1098312,Railroad tracks,http://id.worldcat.org/fast/1431160,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_482_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,River in Clear Creek Canyon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Two log structures are built on either side of a river in Clear Creek Canyon.,,,,Canyons,http://id.worldcat.org/fast/846173,Rivers,http://id.worldcat.org/fast/1098312,,,,,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_483_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track around a riverbend in Clear Creek Canyon.,,,,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Rivers,http://id.worldcat.org/fast/1098312,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_484_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad bridge in Clear Creek Canyon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad bridge over a river in Clear Creek Canyon.,,,,Railroad bridges,http://id.worldcat.org/fast/1088568,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_485_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Hanging Rock Clear Creek Canon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Hanging Rock formation over a Colorado Central Railroad track in Clear Creek Canyon.,,,,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,Rivers,http://id.worldcat.org/fast/1098312,,,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_486_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Fishing Clear Creek Canon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Stereoscopic photograph showing a young boy sitting on the bank of a river, next to a railroad track, and casting a fishing line into the river in Clear Creek.",,,,Fishing, http://id.worldcat.org/fast/926650,Children,http://id.worldcat.org/fast/854835,Rivers,http://id.worldcat.org/fast/1098312,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_487_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track around a riverbend in Clear Creek Canyon.,,,,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Rivers,http://id.worldcat.org/fast/1098312,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_488_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,The rapids Clear Creek C.C.R.R.,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a Colorado Central Railroad track around a riverbend in Clear Creek Canyon.,,,,Rivers,http://id.worldcat.org/fast/1098312,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_489_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Railroad track in Clear Creek Canyon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a railroad track and bridge along a river in Clear Creek Canyon.,,,,Rivers,http://id.worldcat.org/fast/1098312,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_490_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
